epoch,train_loss,train_f1,val_loss,val_f1
0,0.21845982501164396,0.33179945880725253,0.6350555557471055,0.1937017231134878
1,0.21421755977133486,0.3142742873887347,0.6457221462176397,0.08985507246376813
2,0.21441677165158252,0.31503823808854686,0.6393117354466364,0.08985507246376813
3,0.21404258217266264,0.30174631911259087,0.6354770614550664,0.2019848219497957
4,0.21391088674043088,0.32328253271158436,0.6362700966688303,0.1937017231134878
